Time,Q1,Q2,T1,T2
7361.560826,16,0,44.1,0
7362.561031,16,0,44.1,0
7363.561712,16,0,44.1,0
7364.562393,16,0,44.1,0
7365.562533,16,0,44.1,0
7366.563606,16,0,44.1,0
7367.563819,16,0,44.1,0
7368.564638,16,0,44.1,0
7369.565324,16,0,44.1,0
7370.565612,16,0,44.1,0
7371.566599,16,0,44.1,0
7372.567407,16,0,44.04,0
7373.567884,16,0,43.94,0
7374.568753,16,0,43.81,0
7375.570258,16,0,43.81,0
7376.570511,16,0,43.78,0
7377.571345,16,0,43.78,0
7378.571757,16,0,43.78,0
7379.57275,16,0,43.78,0
7380.586526,16,0,43.78,0
7381.587086,16,0,43.65,0
7382.587968,16,0,43.65,0
7383.589204,16,0,43.65,0
7384.590195,16,0,43.52,0
7385.590897,16,0,43.49,0
7386.59172,16,0,43.46,0
7387.592692,16,0,43.46,0
7388.593666,16,0,43.46,0
7389.594136,16,0,43.46,0
7390.594752,16,0,43.46,0
7391.595596,16,0,43.42,0
7392.596753,16,0,43.26,0
7393.59751,16,0,43.13,0
7394.59762,16,0,43.13,0
7395.598756,16,0,43.13,0
7396.600502,16,0,42.84,0
7397.601636,16,0,43.1,0
7398.603273,16,0,42.88,0
7399.603632,16,0,42.88,0
7400.604969,16,0,42.81,0
7401.60572,16,0,42.81,0
7402.606642,16,0,42.81,0
7403.607452,16,0,42.81,0
7404.607438,16,0,42.78,0
7405.608191,16,0,42.52,0
7406.60916,16,0,42.49,0
7407.610193,16,0,42.49,0
7408.611467,16,0,42.49,0
7409.611668,16,0,42.49,0
7410.612765,16,0,42.49,0
7411.613883,16,0,42.46,0
7412.615391,16,0,42.39,0
7413.616565,16,0,42.33,0
7414.617823,16,0,42.2,0
7415.619332,16,0,42.17,0
7416.620363,16,0,42.17,0
7417.620943,16,0,42.17,0
7418.622145,16,0,42.17,0
7419.622911,16,0,42.17,0
7420.623765,16,0,42.17,0
7421.624906,16,0,42.04,0
7422.626022,16,0,42.04,0
7423.62699,16,0,42.04,0
7424.646592,16,0,41.94,0
7425.646977,16,0,42.1,0
7426.647591,16,0,41.97,0
7427.648562,16,0,41.97,0
7428.649699,16,0,41.88,0
7429.650795,16,0,41.91,0
7430.651872,16,0,41.85,0
7431.652833,16,0,41.85,0
7432.653447,16,0,41.85,0
7433.65457,16,0,41.85,0
7434.656163,16,0,41.85,0
7435.656955,16,0,41.85,0
7436.65775,16,0,41.85,0
7437.659023,16,0,41.85,0
7438.660008,16,0,41.85,0
7439.661116,16,0,41.75,0
7440.661388,16,0,41.68,0
7441.661674,16,0,41.59,0
7442.663466,16,0,41.62,0
7443.664649,16,0,41.56,0
7444.665679,16,0,41.56,0
7445.666077,16,0,41.52,0
7446.666812,16,0,41.56,0
7447.667061,16,0,41.52,0
7448.667731,16,0,41.52,0
7449.669035,16,0,41.52,0
7450.670068,16,0,41.52,0
7451.670366,16,0,41.52,0
7452.67104,16,0,41.52,0
7453.671569,16,0,41.52,0
7454.672873,16,0,41.49,0
7455.673452,16,0,41.52,0
7456.673866,16,0,41.52,0
7457.675628,16,0,41.52,0
7458.676542,16,0,41.43,0
7459.677713,16,0,41.3,0
7460.679195,16,0,41.23,0
7461.680225,16,0,41.27,0
7462.681344,16,0,41.23,0
7463.682974,16,0,41.2,0
7464.683696,16,0,41.2,0
7465.685231,16,0,41.23,0
7466.68646,16,0,41.2,0
7467.686661,16,0,41.2,0
7468.68714,16,0,41.2,0
7469.688831,16,0,41.2,0
7470.689765,16,0,41.2,0
7471.690373,16,0,41.2,0
7472.690618,16,0,41.1,0
7473.691138,16,0,41.2,0
7474.691549,16,0,41.1,0
7475.693029,16,0,41.07,0
7476.693711,16,0,40.91,0
7477.694261,16,0,40.94,0
7478.694709,16,0,40.88,0
7479.695565,16,0,40.88,0
7480.696431,16,0,40.88,0
7481.696754,16,0,40.88,0
7482.697796,16,0,40.88,0
7483.698592,16,0,40.88,0
7484.700297,16,0,40.88,0
7485.700958,16,0,40.88,0
7486.701827,16,0,40.88,0
7487.703044,16,0,40.88,0
7488.703819,16,0,40.78,0
7489.704774,16,0,40.75,0
7490.706099,16,0,40.65,0
7491.707629,16,0,40.62,0
7492.708609,16,0,40.69,0
7493.709651,16,0,40.62,0
7494.709974,16,0,40.62,0
7495.710192,16,0,40.59,0
7496.711379,16,0,40.59,0
7497.71146,16,0,40.56,0
7498.711709,16,0,40.56,0
7499.712574,16,0,40.56,0
7500.713787,16,0,40.56,0
7501.714431,16,0,40.56,0
7502.715131,16,0,40.49,0
7503.716004,16,0,40.4,0
7504.716702,16,0,40.3,0
7505.717778,16,0,40.23,0
7506.719691,16,0,40.23,0
7507.720794,16,0,40.23,0
7508.721872,16,0,40.23,0
7509.722687,16,0,40.23,0
7510.723207,16,0,40.23,0
7511.723974,16,0,40.23,0
7512.745891,16,0,40.23,0
7513.746738,16,0,40.23,0
7514.746819,16,0,40.11,0
7515.748213,16,0,40.04,0
7516.749972,16,0,40.11,0
7517.750492,16,0,40.14,0
7518.755657,16,0,40.01,0
7519.75601,16,0,40.01,0
7520.756179,16,0,39.94,0
7521.757377,16,0,39.94,0
7522.758403,16,0,39.91,0
7523.759646,16,0,39.94,0
7524.76053,16,0,39.91,0
7525.761742,16,0,39.94,0
7526.762893,16,0,39.91,0
7527.76324,16,0,39.94,0
7528.764204,16,0,39.91,0
7529.764439,16,0,39.91,0
7530.765667,16,0,39.91,0
7531.767022,16,0,39.91,0
7532.767875,16,0,39.91,0
7533.769342,16,0,39.91,0
7534.770255,16,0,39.91,0
7535.770584,16,0,39.91,0
7536.771016,16,0,39.91,0
7537.771403,16,0,39.91,0
7538.772135,16,0,39.91,0
7539.773953,16,0,39.78,0
7540.774094,16,0,39.91,0
7541.774711,16,0,39.91,0
7542.775399,16,0,39.91,0
7543.776891,16,0,39.91,0
7544.776973,16,0,39.91,0
7545.778445,16,0,39.91,0
7546.779463,16,0,39.91,0
7547.780507,16,0,39.91,0
7548.781487,16,0,39.91,0
7549.782345,16,0,39.91,0
7550.782675,16,0,39.75,0
7551.783298,16,0,39.72,0
7552.783768,16,0,39.65,0
7553.784772,16,0,39.62,0
7554.785927,16,0,39.59,0
7555.78627,16,0,39.59,0
7556.786841,16,0,39.59,0
7557.787957,16,0,39.59,0
7558.789369,16,0,39.56,0
7559.805611,16,0,39.59,0
7560.815996,16,0,39.59,0
7561.816283,16,0,39.56,0
7562.829126,16,0,39.43,0
7563.82938,16,0,39.53,0
7564.845985,16,0,39.49,0
7565.856151,16,0,39.53,0
7566.866132,16,0,39.46,0
7567.87919,16,0,39.36,0
7568.896346,16,0,39.3,0
7569.916059,16,0,39.3,0
7570.930925,16,0,39.27,0
7571.936216,16,0,39.27,0
7572.946361,16,0,39.27,0
7573.955984,16,0,39.27,0
7574.956122,16,0,39.27,0
7575.96625,16,0,39.27,0
7576.971174,16,0,39.27,0
7577.985996,16,0,39.27,0
7578.987159,16,0,39.27,0
7579.987569,16,0,39.27,0
7580.996142,16,0,39.27,0
7582.005978,16,0,39.27,0
7583.016036,16,0,39.27,0
7584.016572,16,0,39.27,0
7585.017845,16,0,39.27,0
7586.036175,16,0,39.2,0
7587.045877,16,0,39.2,0
7588.046852,16,0,39.14,0
7589.065909,16,0,39.07,0
7590.076155,16,0,39.14,0
7591.076778,16,0,39.17,0
7592.076847,16,0,39.17,0
7593.088914,16,0,39.07,0
7594.106277,16,0,39.07,0
7595.126094,16,0,39.11,0
7596.126468,16,0,39.14,0
7597.127672,16,0,39.07,0
7598.127732,16,0,39.07,0
7599.127836,16,0,38.98,0
7600.135792,16,0,38.98,0
7601.155911,16,0,38.98,0
7602.156408,16,0,38.98,0
7603.157016,16,0,38.98,0
7604.15722,16,0,38.98,0
7605.158294,16,0,38.98,0
7606.159301,16,0,39.01,0
7607.176174,16,0,39.04,0
7608.179362,16,0,39.11,0
7609.185612,16,0,39.14,0
7610.185977,16,0,39.11,0
7611.186905,16,0,38.98,0
7612.193998,16,0,38.98,0
7613.206093,16,0,39.01,0
7614.207581,16,0,38.98,0
7615.208582,16,0,38.98,0
7616.215902,16,0,38.95,0
7617.216911,16,0,38.95,0
7618.235691,16,0,38.95,0
7619.246061,16,0,38.95,0
7620.265723,16,0,38.95,0
7621.266414,16,0,38.95,0
7622.267496,16,0,38.95,0
7623.285702,16,0,38.95,0
7624.296077,16,0,38.95,0
7625.305767,16,0,38.95,0
7626.306352,16,0,38.95,0
7627.306442,16,0,38.95,0
7628.315748,16,0,38.95,0
7629.329088,16,0,38.95,0
7630.345917,16,0,38.95,0
7631.347136,16,0,38.95,0
7632.348554,16,0,38.95,0
7633.348744,16,0,38.95,0
7634.351187,16,0,38.91,0
7635.365986,16,0,38.75,0
7636.366077,16,0,38.72,0
7637.366434,16,0,38.69,0
7638.375923,16,0,38.69,0
7639.376639,16,0,38.78,0
7640.378232,16,0,38.72,0
7641.378177,16,0,38.78,0
7642.379303,16,0,38.78,0
7643.380663,16,0,38.69,0
7644.382133,16,0,38.75,0
7645.383195,16,0,38.69,0
7646.384122,16,0,38.72,0
7647.385922,16,0,38.66,0
7648.386953,16,0,38.66,0
7649.387361,16,0,38.66,0
7650.388812,16,0,38.62,0
7651.389795,16,0,38.62,0
7652.390038,16,0,38.62,0
7653.391097,16,0,38.62,0
7654.392121,16,0,38.62,0
7655.405327,16,0,38.62,0
7656.406176,16,0,38.62,0
7657.406854,16,0,38.62,0
7658.408319,16,0,38.62,0
7659.409734,16,0,38.62,0
7660.410006,16,0,38.62,0
7661.411044,16,0,38.62,0
7662.412459,16,0,38.62,0
7663.412945,16,0,38.62,0
7664.41328,16,0,38.62,0
7665.413983,16,0,38.62,0
7666.414325,16,0,38.62,0
7667.414499,16,0,38.62,0
7668.415323,16,0,38.62,0
7669.415927,16,0,38.62,0
7670.416453,16,0,38.62,0
7671.416812,16,0,38.62,0
7672.4168,16,0,38.62,0
7673.417837,16,0,38.62,0
7674.419066,16,0,38.62,0
7675.419716,16,0,38.62,0
7676.420758,16,0,38.62,0
7677.421171,16,0,38.62,0
7678.422915,16,0,38.62,0
7679.423837,16,0,38.62,0
7680.424421,16,0,38.62,0
7681.425136,16,0,38.62,0
7682.425783,56,0,38.62,0
7683.425996,56,0,38.62,0
7684.427511,56,0,38.62,0
7685.428165,56,0,38.62,0
7686.429178,56,0,38.62,0
7687.429778,56,0,38.62,0
7688.429915,56,0,38.62,0
7689.431051,56,0,38.62,0
7690.431318,56,0,38.62,0
7691.431576,56,0,38.62,0
7692.432957,56,0,38.62,0
7693.43319,56,0,38.62,0
7694.433632,56,0,38.62,0
7695.434356,56,0,38.62,0
7696.435059,56,0,38.72,0
7697.43559,56,0,38.78,0
7698.436351,56,0,38.91,0
7699.436843,56,0,38.95,0
7700.437505,56,0,38.95,0
7701.438556,56,0,38.98,0
7702.439047,56,0,39.14,0
7703.439646,56,0,39.27,0
7704.455597,56,0,39.27,0
7705.456506,56,0,39.46,0
7706.457737,56,0,39.59,0
7707.458653,56,0,39.59,0
7708.4598,56,0,39.72,0
7709.460362,56,0,39.91,0
7710.460846,56,0,39.91,0
7711.461153,56,0,40.14,0
7712.462575,56,0,40.2,0
7713.463297,56,0,40.23,0
7714.463707,56,0,40.36,0
7715.464171,56,0,40.56,0
7716.464967,56,0,40.56,0
7717.465193,56,0,40.85,0
7718.465335,56,0,40.88,0
7719.465363,56,0,40.98,0
7720.465829,56,0,41.2,0
7721.466659,56,0,41.2,0
7722.467037,56,0,41.39,0
7723.467327,56,0,41.52,0
7724.467766,56,0,41.52,0
7725.467916,56,0,41.59,0
7726.468234,56,0,41.85,0
7727.468613,27,0,41.85,0
7728.468796,27,0,41.94,0
7729.469608,27,0,42.17,0
7730.470098,27,0,42.17,0
7731.470551,27,0,42.26,0
7732.471238,27,0,42.49,0
7733.472193,27,0,42.49,0
7734.473623,27,0,42.68,0
7735.473821,27,0,42.81,0
7736.475075,27,0,42.81,0
7737.485851,27,0,42.88,0
7738.486537,27,0,43.13,0
7739.487808,27,0,43.13,0
7740.505847,27,0,43.13,0
7741.506905,27,0,43.17,0
7742.507732,27,0,43.2,0
7743.507768,27,0,43.36,0
7744.508986,27,0,43.46,0
7745.50908,27,0,43.46,0
7746.509781,27,0,43.49,0
7747.510274,27,0,43.62,0
7748.510596,27,0,43.75,0
7749.525695,27,0,43.78,0
7750.526349,27,0,43.78,0
7751.535183,27,0,43.78,0
7752.545753,27,0,43.78,0
7753.547251,27,0,43.84,0
7754.547464,27,0,43.97,0
7755.54814,27,0,44.04,0
7756.552804,27,0,44.07,0
7757.554046,27,0,44.1,0
7758.565079,27,0,44.1,0
7759.565255,27,0,44.1,0
7760.567756,27,0,44.1,0
7761.575892,27,0,44.13,0
7762.576598,27,0,44.13,0
7763.581831,27,0,44.36,0
7764.58244,27,0,44.42,0
7765.582826,27,0,44.42,0
7766.583058,27,0,44.42,0
7767.591038,27,0,44.42,0
7768.59568,27,0,44.46,0
7769.596128,27,0,44.46,0
7770.596282,27,0,44.46,0
7771.596336,27,0,44.46,0
7772.596649,27,0,44.55,0
7773.605598,27,0,44.55,0
7774.615504,27,0,44.46,0
7775.616006,27,0,44.46,0
7776.625528,27,0,44.42,0
7777.626318,27,0,44.46,0
7778.633161,27,0,44.42,0
7779.633205,27,0,44.42,0
7780.635877,27,0,44.42,0
7781.645421,27,0,44.42,0
7782.655553,27,0,44.42,0
7783.655801,27,0,44.42,0
7784.661732,27,0,44.42,0
7785.662317,27,0,44.42,0
7786.665351,27,0,44.42,0
7787.665731,27,0,44.42,0
7788.675604,27,0,44.42,0
7789.676196,27,0,44.46,0
7790.685436,27,0,44.42,0
7791.685887,27,0,44.46,0
7792.705489,27,0,44.42,0
7793.706311,27,0,44.46,0
7794.710251,27,0,44.46,0
7795.725322,27,0,44.49,0
7796.726184,27,0,44.65,0
7797.735638,27,0,44.49,0
7798.736801,27,0,44.49,0
7799.73771,27,0,44.62,0
7800.755563,27,0,44.68,0
7801.756178,27,0,44.68,0
7802.7756,27,0,44.75,0
7803.776866,27,0,44.75,0
7804.795696,27,0,44.75,0
7805.796561,27,0,44.75,0
7806.805516,27,0,44.75,0
7807.807065,27,0,44.75,0
7808.825328,27,0,44.71,0
7809.826248,27,0,44.68,0
7810.826949,27,0,44.58,0
7811.827164,27,0,44.65,0
7812.827952,27,0,44.62,0
7813.828014,27,0,44.68,0
7814.828132,27,0,44.71,0
7815.82865,27,0,44.71,0
7816.829374,27,0,44.75,0
7817.831229,27,0,44.75,0
7818.831455,27,0,44.75,0
7819.832734,27,0,44.71,0
7820.833141,27,0,44.75,0
7821.835595,27,0,44.75,0
7822.845293,27,0,44.75,0
7823.84639,27,0,44.75,0
7824.847582,27,0,44.68,0
7825.850272,27,0,44.68,0
7826.855521,27,0,44.65,0
7827.865437,27,0,44.71,0
7828.875223,27,0,44.71,0
7829.87596,27,0,44.68,0
7830.885296,27,0,44.75,0
7831.885679,27,0,44.68,0
7832.88618,27,0,44.62,0
7833.892497,27,0,44.68,0
7834.893521,27,0,44.62,0
7835.90572,27,0,44.58,0
7836.906554,27,0,44.55,0
7837.907303,27,0,44.62,0
7838.925703,27,0,44.68,0
7839.94521,27,0,44.49,0
7840.945512,27,0,44.52,0
7841.945938,27,0,44.46,0
7842.947118,27,0,44.49,0
7843.965842,27,0,44.58,0
7844.975566,27,0,44.49,0
7845.97615,27,0,44.55,0
7846.995481,27,0,44.58,0
7848.005184,27,0,44.55,0
7849.005591,27,0,44.68,0
7850.015527,27,0,44.71,0
7851.035215,27,0,44.75,0
7852.035804,27,0,44.75,0
7853.035954,27,0,44.75,0
7854.055239,27,0,44.75,0
7855.056056,27,0,44.75,0
7856.065621,27,0,44.75,0
7857.075052,27,0,44.75,0
7858.075927,27,0,44.75,0
7859.076138,27,0,44.75,0
7860.077036,27,0,44.75,0
7861.085525,27,0,44.75,0
7862.086455,27,0,44.75,0
7863.08701,27,0,44.75,0
7864.105078,27,0,44.75,0
7865.105604,27,0,44.75,0
7866.115563,27,0,44.75,0
7867.12545,27,0,44.75,0
7868.135622,27,0,44.75,0
7869.137113,27,0,44.75,0
7870.145437,27,0,44.75,0
7871.145708,27,0,44.75,0
7872.155616,27,0,44.75,0
7873.156785,27,0,44.75,0
7874.156826,27,0,44.71,0
7875.165554,27,0,44.75,0
7876.185612,27,0,44.75,0
7877.186105,27,0,44.75,0
7878.20527,27,0,44.75,0
7879.206119,27,0,44.71,0
7880.215379,27,0,44.71,0
7881.215969,27,0,44.58,0
7882.216511,27,0,44.71,0
7883.218119,27,0,44.71,0
7884.219478,27,0,44.75,0
7885.22005,27,0,44.68,0
7886.220947,27,0,44.65,0
7887.221285,27,0,44.71,0
7888.221852,27,0,44.75,0
7889.224719,27,0,44.75,0
7890.225115,27,0,44.75,0
7891.225512,27,0,44.71,0
7892.22571,27,0,44.75,0
7893.226221,27,0,44.71,0
7894.226457,27,0,44.71,0
7895.226691,27,0,44.65,0
7896.226721,27,0,44.49,0
7897.226758,27,0,44.42,0
7898.226771,27,0,44.42,0
7899.227664,27,0,44.42,0
7900.228542,27,0,44.42,0
7901.235401,27,0,44.42,0
7902.236102,27,0,44.42,0
7903.23766,27,0,44.42,0
7904.245381,27,0,44.42,0
7905.246743,27,0,44.39,0
7906.255676,27,0,44.42,0
7907.257475,27,0,44.42,0
7908.265665,27,0,44.42,0
7909.266418,27,0,44.46,0
7910.266803,27,0,44.42,0
7911.267828,27,0,44.42,0
7912.268283,27,0,44.46,0
7913.269052,27,0,44.42,0
7914.285309,27,0,44.42,0
7915.286064,27,0,44.46,0
7916.286325,27,0,44.42,0
7917.305517,27,0,44.42,0
7918.306307,27,0,44.42,0
7919.307912,27,0,44.42,0
7920.325377,27,0,44.42,0
7921.326688,27,0,44.42,0
7922.32847,27,0,44.52,0
7923.329431,27,0,44.46,0
7924.330029,27,0,44.52,0
7925.330472,27,0,44.62,0
7926.345276,27,0,44.68,0
7927.345733,27,0,44.58,0
7928.365351,27,0,44.68,0
7929.367037,27,0,44.68,0
7930.367978,27,0,44.75,0
7931.368834,27,0,44.65,0
7932.369552,27,0,44.71,0
7933.370654,27,0,44.55,0
7934.371292,27,0,44.49,0
7935.375185,27,0,44.49,0
7936.376101,27,0,44.52,0
7937.376211,27,0,44.55,0
7938.377135,27,0,44.68,0
7939.378044,27,0,44.62,0
7940.378121,27,0,44.58,0
7941.378471,27,0,44.52,0
7942.379085,27,0,44.46,0
7943.379488,27,0,44.46,0
7944.381039,27,0,44.42,0
7945.382141,70,0,44.46,0
7946.392809,70,0,44.42,0
7947.393447,70,0,44.42,0
7948.394137,70,0,44.46,0
7949.394607,70,0,44.58,0
7950.395111,70,0,44.62,0
7951.395653,70,0,44.68,0
7952.395804,70,0,44.71,0
7953.404843,70,0,44.75,0
7954.404937,70,0,44.75,0
7955.405532,70,0,44.75,0
7956.424634,70,0,44.75,0
7957.425128,70,0,44.75,0
7958.425553,70,0,44.81,0
7959.444573,70,0,44.91,0
7960.445019,70,0,45.07,0
7961.445392,70,0,45.07,0
7962.446058,70,0,45.1,0
7963.446436,70,0,45.26,0
7964.447214,70,0,45.39,0
7965.447817,70,0,45.39,0
7966.448465,70,0,45.46,0
7967.449361,70,0,45.68,0
7968.449616,70,0,45.71,0
7969.455293,70,0,45.75,0
7970.456118,70,0,46.04,0
7971.45677,70,0,46.04,0
7972.475306,70,0,46.1,0
7973.475735,70,0,46.33,0
7974.475852,70,0,46.33,0
7975.477091,70,0,46.39,0
7976.478118,70,0,46.65,0
7977.485061,70,0,46.68,0
7978.485331,70,0,46.78,0
7979.485462,70,0,47,0
7980.487119,70,0,47,0
7981.495072,70,0,47.2,0
7982.495975,70,0,47.32,0
7983.515042,70,0,47.36,0
7984.515326,70,0,47.61,0
7985.515945,70,0,47.68,0
7986.516655,70,0,47.78,0
7987.517566,70,0,47.97,0
7988.519163,70,0,47.97,0
7989.519405,70,0,48.29,0
7990.520406,70,0,48.32,0
7991.520786,70,0,48.61,0
7992.521757,70,0,48.65,0
7993.522645,70,0,48.84,0
7994.52513,70,0,48.94,0
7995.544663,70,0,49.03,0
7996.544926,70,0,49.29,0
7997.55527,70,0,49.26,0
7998.575066,70,0,49.55,0
7999.575815,70,0,49.58,0
8000.595062,70,0,49.9,0
8001.595377,70,0,49.9,0
8002.596061,70,0,50.1,0
8003.605052,70,0,50.22,0
8004.61696,70,0,50.29,0
8005.625353,70,0,50.51,0
8006.626178,70,0,50.55,0
8007.626656,70,0,50.8,0
8008.62791,70,0,50.87,0
8009.645207,70,0,50.93,0
8010.646068,70,0,51.19,0
8011.665067,70,0,51.19,0
8012.666423,70,0,51.29,0
8013.675522,70,0,51.51,0
8014.676073,70,0,51.51,0
8015.68501,70,0,51.71,0
8016.705182,69,0,51.84,0
8017.705843,69,0,52.13,0
8018.724864,69,0,52.16,0
8019.725071,69,0,52.48,0
8020.735241,69,0,52.48,0
8021.735957,69,0,52.74,0
8022.74497,69,0,52.8,0
8023.745429,69,0,53.03,0
8024.755304,69,0,53.13,0
8025.756008,69,0,53.29,0
8026.765266,69,0,53.45,0
8027.766618,69,0,53.48,0
8028.766612,69,0,53.77,0
8029.785236,69,0,53.77,0
8030.786318,69,0,54,0
8031.787879,69,0,54.09,0
8032.795307,69,0,54.29,0
8033.804945,69,0,54.41,0
8034.805243,69,0,54.54,0
8035.806559,69,0,54.7,0
8036.825383,69,0,54.74,0
8037.826718,69,0,54.96,0
8038.834922,69,0,55.06,0
8039.84518,69,0,55.09,0
8040.845871,69,0,55.38,0
8041.855224,69,0,55.38,0
8042.85543,69,0,55.67,0
8043.871912,69,0,55.7,0
8044.87277,69,0,55.8,0
8045.885221,69,0,55.99,0
8046.88605,69,0,56.03,0
8047.904927,69,0,56.32,0
8048.905353,69,0,56.35,0
8049.906741,69,0,56.54,0
8050.907671,69,0,56.67,0
8051.915104,69,0,56.67,0
8052.925119,69,0,56.9,0
8053.925413,69,0,56.96,0
8054.937216,69,0,57.02,0
8055.938278,69,0,56.99,0
8056.938906,69,0,56.96,0
8057.939665,69,0,56.99,0
8058.945135,69,0,56.99,0
8059.946137,69,0,57.09,0
8060.946864,69,0,57.19,0
8061.947654,69,0,57.28,0
8062.94896,69,0,57.31,0
8063.965321,69,0,57.35,0
8064.966404,69,0,57.6,0
8065.97488,69,0,57.64,0
8066.976492,69,0,57.8,0
8067.97659,69,0,57.96,0
8068.977743,69,0,58.02,0
8069.989709,69,0,58.28,0
8071.005073,69,0,58.28,0
8072.005373,69,0,58.57,0
8073.006325,69,0,58.6,0
8074.013315,69,0,58.67,0
8075.014619,69,0,58.89,0
8076.024913,69,0,58.93,0
8077.025259,69,0,58.93,0
8078.025455,69,0,59.05,0
8079.04516,69,0,59.22,0
8080.065278,69,0,59.18,0
8081.066285,69,0,59.25,0
8082.067625,69,0,59.25,0
8083.084983,69,0,59.28,0
8084.104528,69,0,59.51,0
8085.105899,69,0,59.57,0
8086.106487,69,0,59.63,0
8087.124787,69,0,59.89,0
8088.125226,69,0,59.89,0
8089.134819,69,0,59.99,0
8090.135709,69,0,60.15,0
8091.13644,69,0,60.18,0
8092.137348,69,0,60.21,0
8093.144782,69,0,60.21,0
8094.145737,69,0,60.38,0
8095.146389,69,0,60.54,0
8096.146568,69,0,60.54,0
8097.151649,69,0,60.54,0
8098.151858,69,0,60.73,0
8099.152674,69,0,60.86,0
8100.153213,69,0,60.86,0
8101.165167,69,0,60.86,0
8102.166242,69,0,60.89,0
8103.166798,69,0,60.89,0
8104.174747,69,0,61.02,0
8105.175596,69,0,61.18,0
8106.176664,69,0,61.15,0
8107.176997,69,0,61.25,0
8108.177844,69,0,61.44,0
8109.178967,69,0,61.54,0
8110.184831,69,0,61.5,0
8111.185037,69,0,61.57,0
8112.185659,69,0,61.67,0
8113.186573,69,0,61.73,0
8114.1949,69,0,61.83,0
8115.196883,69,0,61.83,0
8116.197139,69,0,61.89,0
8117.198489,69,0,62.05,0
8118.205138,69,0,62.12,0
8119.205955,69,0,62.15,0
8120.215062,69,0,62.15,0
8121.234919,69,0,62.21,0
8122.244941,69,0,62.41,0
8123.245322,69,0,62.47,0
8124.245639,69,0,62.5,0
8125.264899,69,0,62.79,0
8126.266519,38,0,62.79,0
8127.285064,38,0,62.79,0
8128.28642,38,0,62.99,0
8129.287183,38,0,63.12,0
8130.288079,38,0,63.12,0
8131.305037,38,0,63.12,0
8132.305151,38,0,63.18,0
8133.315068,38,0,63.28,0
8134.335093,38,0,63.44,0
8135.335934,38,0,63.44,0
8136.337722,38,0,63.44,0
8137.345039,38,0,63.44,0
8138.345425,38,0,63.44,0
8139.345834,38,0,63.44,0
8140.346988,38,0,63.44,0
8141.349945,38,0,63.44,0
8142.350834,38,0,63.44,0
8143.364867,38,0,63.44,0
8144.365564,38,0,63.44,0
8145.36568,38,0,63.44,0
8146.365888,38,0,63.44,0
8147.366142,38,0,63.44,0
8148.369507,38,0,63.44,0
8149.370241,38,0,63.44,0
8150.371266,38,0,63.44,0
8151.371878,38,0,63.41,0
8152.375137,38,0,63.34,0
8153.375467,38,0,63.24,0
8154.394732,38,0,63.18,0
8155.394984,38,0,63.12,0
8156.395293,38,0,63.12,0
8157.395518,38,0,63.12,0
8158.397163,38,0,63.12,0
8159.398767,38,0,63.12,0
8160.40451,38,0,63.05,0
8161.415067,38,0,62.92,0
8162.416711,38,0,62.83,0
8163.435074,38,0,62.79,0
8164.444736,38,0,62.79,0
8165.445282,38,0,62.79,0
8166.446308,38,0,62.79,0
8167.454574,38,0,62.79,0
8168.465071,38,0,62.66,0
8169.466459,38,0,62.57,0
8170.466507,38,0,62.5,0
8171.467079,38,0,62.5,0
8172.468305,38,0,62.47,0
8173.468483,38,0,62.47,0
8174.484941,38,0,62.47,0
8175.492558,38,0,62.47,0
8176.492882,38,0,62.47,0
8177.493646,38,0,62.31,0
8178.494081,38,0,62.21,0
8179.494848,38,0,62.15,0
8180.495595,38,0,62.15,0
8181.504809,38,0,62.15,0
8182.506215,38,0,62.05,0
8183.514957,38,0,61.86,0
8184.525046,38,0,61.83,0
8185.545099,38,0,61.73,0
8186.564996,38,0,61.63,0
8187.565815,38,0,61.6,0
8188.585093,38,0,61.54,0
8189.585805,38,0,61.5,0
8190.586463,38,0,61.5,0
8191.604638,38,0,61.47,0
8192.60487,38,0,61.47,0
8193.614721,38,0,61.34,0
8194.615627,38,0,61.25,0
8195.615866,38,0,61.18,0
8196.616012,38,0,61.18,0
8197.616922,38,0,61.15,0
8198.623562,38,0,61.12,0
8199.623772,38,0,60.96,0
8200.624628,38,0,60.86,0
8201.624789,38,0,60.86,0
8202.6379,38,0,60.86,0
8203.644597,38,0,60.86,0
8204.66496,38,0,60.86,0
8205.674807,38,0,60.76,0
8206.675078,38,0,60.73,0
8207.67564,38,0,60.67,0
8208.68471,38,0,60.6,0
8209.685172,38,0,60.54,0
8210.704887,38,0,60.54,0
8211.705908,38,0,60.5,0
8212.705871,38,0,60.31,0
8213.715031,38,0,60.25,0
8214.715611,38,0,60.21,0
8215.717014,38,0,60.21,0
8216.718101,38,0,60.21,0
8217.718887,38,0,60.15,0
8218.724607,38,0,59.92,0
8219.726147,38,0,59.96,0
8220.727079,38,0,59.89,0
8221.728752,38,0,59.89,0
8222.729487,38,0,59.76,0
8223.730997,38,0,59.7,0
8224.734627,38,0,59.57,0
8225.734663,38,0,59.6,0
8226.744771,38,0,59.57,0
8227.745029,38,0,59.57,0
8228.746306,38,0,59.57,0
8229.748109,38,0,59.38,0
8230.754441,38,0,59.31,0
8231.75493,38,0,59.25,0
8232.755118,38,0,59.25,0
8233.758858,38,0,59.25,0
8234.759911,38,0,59.25,0
8235.774899,38,0,59.18,0
8236.794876,38,0,59.02,0
8237.796011,38,0,58.96,0
